 1.0000000     0.0000000
 0.9995015     0.0016587
 0.9984375     0.0039570
 0.9969951     0.0059964
 0.9952255     0.0077735
 0.9932215     0.0093561
 0.9910519     0.0108316
 0.9887585     0.0122759
 0.9863454     0.0137118
 0.9838043     0.0151504
 0.9811277     0.0166068
 0.9783081     0.0181000
 0.9753406     0.0196547
 0.9722183     0.0212884
 0.9689279     0.0230080
 0.9654530     0.0248181
 0.9617746     0.0267243
 0.9578710     0.0287321
 0.9537161     0.0308470
 0.9492781     0.0330753
 0.9445168     0.0354235
 0.9393789     0.0379008
 0.9337947     0.0405263
 0.9276754     0.0433340
 0.9209027     0.0463700
 0.9133146     0.0497005
 0.9046863     0.0534212
 0.8947092     0.0576725
 0.8830002     0.0626500
 0.8690815     0.0685821
 0.8525124     0.0755522
 0.8322743     0.0837661
 0.8052007     0.0943609
 0.7660175     0.1096214
 0.7203541     0.1270330
 0.6617843     0.1482391
 0.6095209     0.1668056
 0.5745576     0.1785286
 0.5444321     0.1882630
 0.5183463     0.1969863
 0.4966465     0.2041271
 0.4779188     0.2098590
 0.4606477     0.2147601
 0.4445476     0.2190775
 0.4297869     0.2228760
 0.4164316     0.2261552
 0.4043020     0.2289602
 0.3931809     0.2313543
 0.3828796     0.2333967
 0.3732523     0.2351396
 0.3641931     0.2366242
 0.3556220     0.2378827
 0.3474771     0.2389408
 0.3397096     0.2398194
 0.3322803     0.2405340
 0.3251527     0.2410913
 0.3182892     0.2414961
 0.3116544     0.2417527
 0.3052155     0.2418640
 0.2989421     0.2418318
 0.2928059     0.2416562
 0.2867793     0.2413356
 0.2808361     0.2408732
 0.2749552     0.2402772
 0.2691213     0.2395546
 0.2633229     0.2387114
 0.2575523     0.2377527
 0.2518044     0.2366834
 0.2460773     0.2355086
 0.2403714     0.2342335
 0.2346902     0.2328614
 0.2290381     0.2313925
 0.2234185     0.2298268
 0.2178342     0.2281638
 0.2122876     0.2264033
 0.2067802     0.2245446
 0.2013129     0.2225870
 0.1958862     0.2205292
 0.1904999     0.2183697
 0.1851527     0.2161075
 0.1798429     0.2137434
 0.1745697     0.2112790
 0.1693335     0.2087164
 0.1641353     0.2060579
 0.1589771     0.2033066
 0.1538619     0.2004661
 0.1487935     0.1975406
 0.1437763     0.1945352
 0.1388158     0.1914557
 0.1339190     0.1883068
 0.1290926     0.1850914
 0.1243422     0.1818120
 0.1196724     0.1784708
 0.1150868     0.1750696
 0.1105879     0.1716095
 0.1061778     0.1680915
 0.1018576     0.1645160
 0.0976279     0.1608830
 0.0934887     0.1571918
 0.0894386     0.1534427
 0.0854750     0.1496386
 0.0815964     0.1457835
 0.0778020     0.1418824
 0.0740921     0.1379414
 0.0704677     0.1339673
 0.0669300     0.1299677
 0.0634811     0.1259511
 0.0601229     0.1219267
 0.0568578     0.1179040
 0.0536876     0.1138931
 0.0506162     0.1099031
 0.0476520     0.1059366
 0.0448022     0.1019905
 0.0420719     0.0980598
 0.0394519     0.0941428
 0.0369136     0.0902635
 0.0344528     0.0864417
 0.0320812     0.0826814
 0.0298062     0.0789829
 0.0276327     0.0753446
 0.0255633     0.0717633
 0.0235990     0.0682345
 0.0217397     0.0647534
 0.0199842     0.0613151
 0.0183273     0.0579168
 0.0167638     0.0545569
 0.0152888     0.0512341
 0.0138980     0.0479476
 0.0125877     0.0446967
 0.0113543     0.0414811
 0.0101947     0.0383005
 0.0091060     0.0351546
 0.0080855     0.0320435
 0.0071309     0.0289671
 0.0062412     0.0259250
 0.0054155     0.0229165
 0.0046529     0.0199410
 0.0039524     0.0169978
 0.0033132     0.0140862
 0.0027344     0.0112055
 0.0022151     0.0083550
 0.0017543     0.0055339
 0.0013508     0.0027419
 0.0010028    -0.0000216
 0.0007089    -0.0027569
 0.0004676    -0.0054642
 0.0002777    -0.0081438
 0.0001379    -0.0107959
 0.0000470    -0.0134205
 0.0000040    -0.0160180
 0.0000079    -0.0185876
 0.0000575    -0.0211337
 0.0001525    -0.0236754
 0.0002927    -0.0262155
 0.0004779    -0.0287531
 0.0007077    -0.0312875
 0.0009820    -0.0338178
 0.0013010    -0.0363430
 0.0016667    -0.0388621
 0.0020820    -0.0413740
 0.0025500    -0.0438779
 0.0030738    -0.0463729
 0.0036566    -0.0488584
 0.0043019    -0.0513339
 0.0050114    -0.0537994
 0.0057835    -0.0562560
 0.0066164    -0.0587045
 0.0075082    -0.0611460
 0.0084614    -0.0635794
 0.0094866    -0.0660012
 0.0105967    -0.0684079
 0.0118074    -0.0707945
 0.0131025    -0.0731760
 0.0144421    -0.0755720
 0.0158447    -0.0779711
 0.0173298    -0.0803643
 0.0189046    -0.0827515
 0.0205678    -0.0851379
 0.0223189    -0.0875283
 0.0241571    -0.0899282
 0.0260812    -0.0923429
 0.0280908    -0.0947772
 0.0301874    -0.0972340
 0.0323731    -0.0997160
 0.0346497    -0.1022260
 0.0370184    -0.1047669
 0.0394804    -0.1073414
 0.0420372    -0.1099506
 0.0446914    -0.1125944
 0.0474456    -0.1152725
 0.0503016    -0.1179844
 0.0532612    -0.1207290
 0.0563267    -0.1235036
 0.0595021    -0.1263039
 0.0627919    -0.1291257
 0.0662017    -0.1319645
 0.0697379    -0.1348160
 0.0734084    -0.1376773
 0.0772173    -0.1405509
 0.0811649    -0.1434414
 0.0852478    -0.1463525
 0.0894586    -0.1492866
 0.0937844    -0.1522413
 0.0982204    -0.1551973
 0.1027722    -0.1581318
 0.1074529    -0.1610248
 0.1122865    -0.1638603
 0.1172967    -0.1666448
 0.1224913    -0.1694046
 0.1278632    -0.1721635
 0.1333876    -0.1749417
 0.1390163    -0.1777403
 0.1447132    -0.1805158
 0.1504686    -0.1832228
 0.1562918    -0.1858245
 0.1622105    -0.1883018
 0.1682504    -0.1906643
 0.1744303    -0.1929242
 0.1807680    -0.1950919
 0.1872791    -0.1971755
 0.1939760    -0.1991822
 0.2008669    -0.2011177
 0.2079533    -0.2029851
 0.2152319    -0.2047843
 0.2226889    -0.2065111
 0.2303209    -0.2081332
