naca64528
     1.000000    0.000000
     0.988742    0.003004
     0.970594    0.007862
     0.951460    0.013114
     0.931481    0.018919
     0.910337    0.025371
     0.888011    0.032417
     0.864762    0.039961
     0.840713    0.047946
     0.815831    0.056352
     0.790242    0.065087
     0.764382    0.073943
     0.738809    0.082659
     0.713871    0.091052
     0.689678    0.099031
     0.666185    0.106577
     0.643315    0.113690
     0.620998    0.120375
     0.599167    0.126637
     0.577764    0.132481
     0.556755    0.137898
     0.536163    0.142869
     0.516051    0.147369
     0.496507    0.151381
     0.477623    0.154895
     0.459479    0.157909
     0.442091    0.160422
     0.425400    0.162449
     0.409305    0.164009
     0.393687    0.165119
     0.378419    0.165789
     0.363365    0.166017
     0.348380    0.165794
     0.333330    0.165130
     0.318116    0.164034
     0.302679    0.162508
     0.287002    0.160555
     0.271126    0.158187
     0.255161    0.155432
     0.239284    0.152340
     0.223690    0.148948
     0.208529    0.145291
     0.193896    0.141404
     0.179836    0.137318
     0.166359    0.133059
     0.153450    0.128645
     0.141111    0.124096
     0.129374    0.119444
     0.118290    0.114738
     0.107901    0.110029
     0.098227    0.105366
     0.089264    0.100788
     0.080994    0.096317
     0.073379    0.091952
     0.066362    0.087687
     0.059883    0.083513
     0.053888    0.079417
     0.048325    0.075389
     0.043150    0.071419
     0.038324    0.067496
     0.033818    0.063617
     0.029614    0.059786
     0.025695    0.056011
     0.022049    0.052302
     0.018660    0.048667
     0.015513    0.045114
     0.012605    0.041647
     0.009962    0.038265
     0.007601    0.034961
     0.005528    0.031721
     0.003742    0.028533
     0.002244    0.025383
     0.001032    0.022257
     0.000107    0.019141
    -0.000538    0.016022
    -0.000920    0.012889
    -0.001052    0.009730
    -0.000940    0.006536
    -0.000589    0.003296
    -0.000324    0.001656
     0.000000    0.000000
     0.000886   -0.002931
     0.001903   -0.005775
     0.003081   -0.008597
     0.004423   -0.011379
     0.005941   -0.014122
     0.007650   -0.016828
     0.009568   -0.019501
     0.011707   -0.022145
     0.014074   -0.024772
     0.016676   -0.027389
     0.019522   -0.030008
     0.022618   -0.032640
     0.025966   -0.035295
     0.029561   -0.037986
     0.033400   -0.040719
     0.037497   -0.043492
     0.041869   -0.046302
     0.046535   -0.049142
     0.051513   -0.052010
     0.056825   -0.054903
     0.062496   -0.057819
     0.068563   -0.060762
     0.075072   -0.063737
     0.082072   -0.066747
     0.089622   -0.069797
     0.097781   -0.072891
     0.106607   -0.076033
     0.116145   -0.079222
     0.126420   -0.082449
     0.137438   -0.085684
     0.149179   -0.088889
     0.161601   -0.092024
     0.174650   -0.095050
     0.188288   -0.097941
     0.202511   -0.100676
     0.217313   -0.103234
     0.232654   -0.105589
     0.248443   -0.107713
     0.264532   -0.109580
     0.280717   -0.111170
     0.296782   -0.112453
     0.312580   -0.113398
     0.328054   -0.113991
     0.343222   -0.114226
     0.358152   -0.114094
     0.372957   -0.113582
     0.387792   -0.112664
     0.402842   -0.111335
     0.418286   -0.109591
     0.434305   -0.107417
     0.451075   -0.104788
     0.468763   -0.101677
     0.487487   -0.098074
     0.507242   -0.093994
     0.527898   -0.089463
     0.549284   -0.084520
     0.571235   -0.079218
     0.593641   -0.073609
     0.616483   -0.067731
     0.639784   -0.061617
     0.663472   -0.055332
     0.687325   -0.048986
     0.710977   -0.042731
     0.734016   -0.036732
     0.756198   -0.031104
     0.777468   -0.025898
     0.797888   -0.021121
     0.817548   -0.016768
     0.836478   -0.012844
     0.854656   -0.009355
     0.872038   -0.006307
     0.888629   -0.003706
     0.904523   -0.001543
     0.919862    0.000197
     0.934765    0.001524
     0.949225    0.002433
     0.963135    0.002896
     0.976583    0.002702
     0.990192    0.001533
     1.000000    0.000000
