C:/Users/39342/Desktop/Universita/Quinto_Anno/Pr
     1.000000    0.000000
     0.990436    0.000968
     0.975928    0.003153
     0.960988    0.006000
     0.945495    0.009450
     0.929373    0.013475
     0.912582    0.018052
     0.895112    0.023161
     0.876970    0.028795
     0.858175    0.034926
     0.838750    0.041527
     0.818734    0.048567
     0.798158    0.056000
     0.777083    0.063775
     0.755590    0.071808
     0.733845    0.079975
     0.712074    0.088134
     0.690469    0.096162
     0.669136    0.103964
     0.648129    0.111483
     0.627465    0.118679
     0.607151    0.125525
     0.587194    0.132000
     0.567591    0.138078
     0.548340    0.143750
     0.529445    0.148996
     0.510895    0.153807
     0.492697    0.158169
     0.474846    0.162080
     0.457351    0.165531
     0.440208    0.168519
     0.423425    0.171033
     0.406977    0.173042
     0.390811    0.174530
     0.374850    0.175470
     0.358999    0.175850
     0.343161    0.175692
     0.327291    0.175046
     0.311385    0.173942
     0.295479    0.172431
     0.279642    0.170491
     0.263887    0.168122
     0.248269    0.165357
     0.232836    0.162203
     0.217649    0.158689
     0.202770    0.154835
     0.188261    0.150679
     0.174193    0.146254
     0.160629    0.141603
     0.147633    0.136769
     0.135256    0.131798
     0.123537    0.126729
     0.112501    0.121610
     0.102161    0.116482
     0.092516    0.111380
     0.083555    0.106336
     0.075253    0.101373
     0.067583    0.096507
     0.060510    0.091745
     0.053999    0.087089
     0.048010    0.082539
     0.042508    0.078089
     0.037456    0.073737
     0.032816    0.069487
     0.028552    0.065341
     0.024627    0.061304
     0.021014    0.057380
     0.017687    0.053565
     0.014621    0.049860
     0.011800    0.046260
     0.009218    0.042750
     0.006877    0.039313
     0.004783    0.035931
     0.002933    0.032597
     0.001333    0.029300
    -0.000015    0.026038
    -0.001121    0.022812
    -0.001751    0.019574
    -0.002055    0.016372
    -0.002135    0.013239
    -0.002007    0.010211
    -0.001691    0.007301
    -0.001206    0.004508
    -0.000664    0.002238
     0.000000    0.000000
     0.000572   -0.001632
     0.001217   -0.003237
     0.002397   -0.005736
     0.003776   -0.008208
     0.005358   -0.010641
     0.007146   -0.013026
     0.009136   -0.015357
     0.011339   -0.017618
     0.013542   -0.020029
     0.015963   -0.022408
     0.018606   -0.024759
     0.021479   -0.027083
     0.024586   -0.029391
     0.027936   -0.031696
     0.031531   -0.034022
     0.035378   -0.036395
     0.039493   -0.038829
     0.043898   -0.041329
     0.048626   -0.043891
     0.053708   -0.046515
     0.059186   -0.049191
     0.065105   -0.051911
     0.071516   -0.054669
     0.078474   -0.057470
     0.086036   -0.060321
     0.094262   -0.063230
     0.103220   -0.066198
     0.112968   -0.069232
     0.123566   -0.072315
     0.135061   -0.075430
     0.147483   -0.078555
     0.160838   -0.081657
     0.175106   -0.084696
     0.190235   -0.087637
     0.206142   -0.090442
     0.222727   -0.093063
     0.239869   -0.095464
     0.257456   -0.097610
     0.275364   -0.099478
     0.293466   -0.101075
     0.311561   -0.102425
     0.329466   -0.103437
     0.347152   -0.104023
     0.364678   -0.104110
     0.382209   -0.103626
     0.399952   -0.102582
     0.418065   -0.101035
     0.436653   -0.099032
     0.455752   -0.096631
     0.475348   -0.093846
     0.495436   -0.090703
     0.516002   -0.087210
     0.537022   -0.083401
     0.558490   -0.079291
     0.580374   -0.074915
     0.602646   -0.070296
     0.625272   -0.065472
     0.648199   -0.060476
     0.671369   -0.055347
     0.694673   -0.050145
     0.717951   -0.044944
     0.741017   -0.039824
     0.763737   -0.034852
     0.786030   -0.030087
     0.807850   -0.025577
     0.829158   -0.021344
     0.849911   -0.017427
     0.870054   -0.013841
     0.889531   -0.010613
     0.908283   -0.007765
     0.926263   -0.005313
     0.943435   -0.003276
     0.959803   -0.001682
     0.975406   -0.000564
     0.990331    0.000023
     1.000000    0.000000
