"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         471,      -8.800325037,       -7.37343544,      -7.869728966,      -8.191147933,      -10.69048664,      -3.945640855,      0.1140967818,      0.5335334145,                 0,                 0,                 0,    -0.03750336199,    0.004960698951,      0.5455743501,                 0,       4.676147793,     0.03302709895
          0,           0,         472,       -8.80344735,      -7.376282542,      -7.872668908,       -8.19443408,      -10.69101307,      -3.945020261,      0.1140230162,      0.5325864577,                 0,                 0,                 0,    -0.03763307831,    0.005078029606,      0.5446317993,                 0,          4.670868,     0.03302709895
          0,           0,         473,      -8.806598726,      -7.379128626,      -7.875598832,      -8.197746192,       -10.6915482,      -3.944443631,      0.1139494014,       0.531637024,                 0,                 0,                 0,    -0.03776325436,    0.005196003928,      0.5436868519,                 0,        4.66555346,     0.03302709895
          0,           0,         474,      -8.809775487,      -7.381973622,      -7.878516173,      -8.201080968,      -10.69209172,       -3.94391222,      0.1138759359,      0.5306852278,                 0,                 0,                 0,    -0.03789387628,    0.005314597548,      0.5427396197,                 0,       4.660205194,     0.03302709895
          0,           0,         475,      -8.812973629,      -7.384817458,      -7.881418341,      -8.204434855,      -10.69264339,      -3.943424351,      0.1138026104,      0.5297311442,                 0,                 0,                 0,    -0.03802494229,    0.005433786366,      0.5417901745,                 0,       4.654824194,     0.03302709895
          0,           0,         476,      -8.816188869,      -7.387660051,      -7.884302748,      -8.207804077,      -10.69320287,      -3.942976105,      0.1137294082,      0.5287748059,                 0,                 0,                 0,    -0.03815646291,    0.005553547376,       0.540838545,                 0,       4.649411392,     0.03347985149
          0,           0,         477,      -8.819416683,      -7.390501301,      -7.887166824,      -8.211184664,      -10.69376969,      -3.942561577,      0.1136563056,      0.5278162038,                 0,                 0,                 0,    -0.03828846047,     0.00567385936,      0.5398847174,                 0,       4.643967625,     0.03347985149
          0,           0,         478,      -8.822652368,      -7.393341084,      -7.890008025,      -8.214572535,      -10.69434403,      -3.942172607,      0.1135832737,      0.5268552896,                 0,                 0,                 0,    -0.03842096781,    0.005794703431,      0.5389286387,                 0,       4.638493612,     0.03347985149
          0,           0,         479,      -8.825891096,      -7.396179252,      -7.892823834,      -8.217963514,      -10.69492566,      -3.941801604,       0.113510279,      0.5258919812,                 0,                 0,                 0,    -0.03855402645,    0.005916063368,      0.5379702218,                 0,       4.632989943,     0.03347985149
          0,           0,         480,      -8.829127952,       -7.39901562,      -7.895611806,      -8.221353388,      -10.69551418,      -3.941440857,      0.1134372856,      0.5249261693,                 0,                 0,                 0,    -0.03868768433,    0.006037925739,      0.5370093523,                 0,       4.627457072,     0.03347985149
          0,           0,         481,      -8.832358015,      -7.401849964,      -7.898369575,      -8.224737976,      -10.69610922,       -3.94108128,      0.1133642561,      0.5239577256,                 0,                 0,                 0,    -0.03882199328,    0.006160279814,      0.5360458971,                 0,       4.621895328,     0.03347985149
          0,           0,         482,      -8.835576395,      -7.404682021,      -7.901094875,      -8.228113158,      -10.69671087,      -3.940718198,      0.1132911539,      0.5229865116,                 0,                 0,                 0,    -0.03895700636,    0.006283117319,      0.5350797131,                 0,       4.616304923,     0.03347985149
          0,           0,         483,      -8.838778386,      -7.407511478,       -7.90378556,      -8.231475013,      -10.69731843,      -3.940340321,      0.1132179441,      0.5220123873,                 0,                 0,                 0,    -0.03909277536,    0.006406432012,      0.5341106561,                 0,        4.61068598,     0.03347985149
          0,           0,         484,       -8.84195946,      -7.410337979,      -7.906439618,      -8.234819807,      -10.69793166,       -3.93994387,      0.1131445945,      0.5210352199,                 0,                 0,                 0,    -0.03922934847,    0.006530219175,      0.5331385898,                 0,       4.605038554,     0.03347985149
          0,           0,         485,      -8.845115298,      -7.413161118,      -7.909055182,      -8.238144018,      -10.69855025,      -3.939526107,      0.1130710773,       0.520054891,                 0,                 0,                 0,    -0.03936676829,    0.006654475058,      0.5321633923,                 0,       4.599362661,     0.03347985149
          0,           0,         486,      -8.848241856,       -7.41598044,      -7.911630573,      -8.241444386,      -10.69917426,      -3.939085727,       0.112997369,      0.5190713028,                 0,                 0,                 0,    -0.03950507034,    0.006779196337,      0.5311849633,                 0,       4.593658306,     0.03347985149
          0,           0,         487,      -8.851335487,      -7.418795444,      -7.914164276,       -8.24471801,      -10.69980314,      -3.938623477,      0.1129234513,      0.5180843823,                 0,                 0,                 0,    -0.03964428203,    0.006904379588,      0.5302032277,                 0,       4.587925505,     0.03347985149
          0,           0,         488,      -8.854392893,      -7.421605576,      -7.916654969,      -8.247962299,      -10.70043669,        -3.9381414,      0.1128493108,      0.5170940846,                 0,                 0,                 0,     -0.0397844223,    0.007030020805,      0.5292181384,                 0,       4.582164312,     0.03347985149
          0,           0,         489,      -8.857411186,      -7.424410234,      -7.919101517,      -8.251175015,      -10.70107476,      -3.937642861,       0.112774939,      0.5161003925,                 0,                 0,                 0,    -0.03992550168,    0.007156115003,      0.5282296773,                 0,       4.576374832,     0.03347985149
          0,           0,         490,      -8.860387861,      -7.427208779,      -7.921502994,      -8.254354234,      -10.70171697,      -3.937132471,      0.1127003316,      0.5151033166,                 0,                 0,                 0,    -0.04006752293,    0.007282655948,      0.5272378538,                 0,       4.570557239,     0.03347985149
          0,           0,         491,      -8.863320848,      -7.430000534,      -7.923858677,      -8.257498386,      -10.70236297,      -3.936615645,      0.1126254882,      0.5141028922,                 0,                 0,                 0,    -0.04021048197,    0.007409636018,      0.5262427022,                 0,       4.564711777,     0.03347985149
          0,           0,         492,      -8.866208525,      -7.432784782,      -7.926168039,      -8.260606244,      -10.70301271,      -3.936098179,      0.1125504108,      0.5130991751,                 0,                 0,                 0,    -0.04035436925,     0.00753704617,      0.5252442778,                 0,        4.55883876,     0.03417017528
          0,           0,         493,      -8.869049707,      -7.435560784,      -7.928430749,        -8.2636769,      -10.70366564,      -3.935585804,      0.1124751035,      0.5120922372,                 0,                 0,                 0,    -0.04049917133,    0.007664875992,      0.5242426518,                 0,       4.552938572,     0.03417017528
          0,           0,         494,      -8.871843621,      -7.438327771,      -7.930646656,      -8.266709739,      -10.70432175,      -3.935083815,      0.1123995713,      0.5110821604,                 0,                 0,                 0,    -0.04064487258,    0.007793113862,      0.5232379054,                 0,       4.547011653,     0.03462674002
          0,           0,         495,      -8.874589916,      -7.441084961,      -7.932815786,      -8.269704438,      -10.70498129,      -3.934596586,      0.1123238189,      0.5100690312,                 0,                 0,                 0,    -0.04079145691,    0.007921747181,      0.5222301243,                 0,       4.541058489,     0.03462674002
          0,           0,         496,      -8.877288659,      -7.443831563,      -7.934938314,      -8.272660943,       -10.7056437,      -3.934128088,        0.11224785,      0.5090529345,                 0,                 0,                 0,    -0.04093890927,     0.00805076264,      0.5212193925,                 0,       4.535079596,     0.03462674002
          0,           0,         497,      -8.879940248,      -7.446566794,      -7.937014554,      -8.275579403,      -10.70630897,      -3.933680706,      0.1121716669,       0.508033949,                 0,                 0,                 0,    -0.04108721703,    0.008180146517,      0.5202057876,                 0,       4.529075506,     0.03462674002
          0,           0,         498,       -8.88254544,      -7.449289864,      -7.939044934,      -8.278460179,      -10.70697689,      -3.933255675,      0.1120952692,      0.5070121426,                 0,                 0,                 0,    -0.04123637117,     0.00830988496,      0.5191893758,                 0,       4.523046747,     0.03462674002
          0,           0,         499,      -8.885105337,      -7.452000003,      -7.941029971,       -8.28130385,      -10.70764714,      -3.932852903,      0.1120186537,      0.5059875686,                 0,                 0,                 0,    -0.04138636703,    0.008439964236,      0.5181702089,                 0,       4.516993838,     0.03462674002
          0,           0,         500,      -8.887621352,      -7.454696455,      -7.942970273,      -8.284111154,      -10.70831948,      -3.932471354,      0.1119418144,      0.5049602639,                 0,                 0,                 0,     -0.0415372049,    0.008570370936,      0.5171483217,                 0,        4.51091727,     0.03462674002
          0,           0,         501,      -8.890095162,      -7.457378496,      -7.944866467,      -8.286882969,      -10.70899405,      -3.932108932,       0.111864742,      0.5039302475,                 0,                 0,                 0,    -0.04168889001,    0.008701092179,      0.5161237312,                 0,       4.504817501,     0.03462674002
          0,           0,         502,      -8.892528697,      -7.460045436,      -7.946719204,      -8.289620314,      -10.70967027,      -3.931762875,      0.1117874243,      0.5028975211,                 0,                 0,                 0,     -0.0418414323,    0.008832115752,      0.5150964363,                 0,       4.498694948,     0.03462674002
          0,           0,         503,      -8.894924213,      -7.462696625,      -7.948529153,       -8.29232442,      -10.71034783,      -3.931429808,      0.1117098468,        0.50186207,                 0,                 0,                 0,    -0.04199484577,    0.008963430215,        0.51406642,                 0,       4.492549982,     0.03462674002
          0,           0,         504,      -8.897284147,       -7.46533146,      -7.950296968,      -8.294996615,      -10.71102695,       -3.93110603,      0.1116319926,      0.5008238658,                 0,                 0,                 0,    -0.04214914775,    0.009095024931,      0.5130336507,                 0,       4.486382928,     0.03531554229
          0,           0,         505,      -8.899611114,      -7.467949385,      -7.952023257,      -8.297638332,      -10.71170729,      -3.930787773,      0.1115538436,      0.4997828688,                 0,                 0,                 0,    -0.04230435784,    0.009226890017,      0.5119980864,                 0,        4.48019407,     0.03531554229
          0,           0,         506,        -8.9019079,      -7.470549903,       -7.95370858,      -8.300251123,      -10.71238868,      -3.930471356,       0.111475381,      0.4987390322,                 0,                 0,                 0,     -0.0424604969,    0.009359016271,      0.5109596771,                 0,       4.473983654,     0.03531554229
          0,           0,         507,      -8.904177396,      -7.473132576,      -7.955353438,      -8.302836609,      -10.71307109,      -3.930153686,      0.1113965855,      0.4976923057,                 0,                 0,                 0,    -0.04261758581,    0.009491395102,      0.5099183698,                 0,       4.467751894,     0.03531554229
          0,           0,         508,      -8.906422593,      -7.475697031,      -7.956958263,      -8.305396498,      -10.71375427,      -3.929832324,      0.1113174387,      0.4966426393,                 0,                 0,                 0,    -0.04277564437,    0.009624018422,      0.5088741117,                 0,       4.461498979,     0.03531554229
          0,           0,         509,      -8.908646555,      -7.478242958,       -7.95852341,      -8.307932572,      -10.71443824,      -3.929505328,      0.1112379235,      0.4955899871,                 0,                 0,                 0,    -0.04293469028,    0.009756878539,      0.5078268546,                 0,       4.455225084,     0.03531554229
          0,           0,         510,      -8.910852342,      -7.480770115,      -7.960049151,      -8.310446626,      -10.71512288,      -3.929171794,      0.1111580244,      0.4945343105,                 0,                 0,                 0,    -0.04309473823,    0.009889968052,      0.5067765575,                 0,        4.44893037,     0.03531554229
          0,           0,         511,      -8.913043038,      -7.483278324,      -7.961535675,      -8.312940506,       -10.7158079,      -3.928831255,      0.1110777282,      0.4934755812,                 0,                 0,                 0,    -0.04325579926,     0.01002327977,      0.5057231899,                 0,          4.442615,     0.03531554229
          0,           0,         512,      -8.915221664,       -7.48576747,      -7.962983091,      -8.315416056,      -10.71649332,      -3.928484394,      0.1109970243,      0.4924137827,                 0,                 0,                 0,    -0.04341788035,     0.01015680664,      0.5046667337,                 0,       4.436279133,     0.03531554229
          0,           0,         513,      -8.917391118,      -7.488237505,      -7.964391446,      -8.317875067,      -10.71717902,      -3.928132269,      0.1109159049,      0.4913489117,                 0,                 0,                 0,    -0.04358098418,     0.01029054159,      0.5036071839,                 0,       4.429922939,     0.03531554229
          0,           0,         514,      -8.919554144,      -7.490688438,      -7.965760711,      -8.320319214,      -10.71786464,      -3.927776717,      0.1108343648,       0.490280978,                 0,                 0,                 0,    -0.04374510931,     0.01042447751,      0.5025445493,                 0,       4.423546603,     0.03531554229
          0,           0,         515,      -8.921713347,      -7.493120333,      -7.967090802,      -8.322750152,      -10.71855031,      -3.927419769,      0.1107524012,      0.4892100046,                 0,                 0,                 0,    -0.04391025041,     0.01055860716,      0.5014788517,                 0,       4.417150321,     0.03531554229
          0,           0,         516,      -8.923871133,      -7.495533313,      -7.968381594,       -8.32516944,      -10.71923628,      -3.927064082,      0.1106700137,      0.4881360259,                 0,                 0,                 0,    -0.04407639875,     0.01069292319,      0.5004101249,                 0,       4.410734305,     0.03577555133
          0,           0,         517,       -8.92602961,      -7.497927543,      -7.969632923,      -8.327578418,      -10.71992217,       -3.92671212,      0.1105872037,      0.4870590865,                 0,                 0,                 0,    -0.04424354285,     0.01082741814,      0.4993384127,                 0,        4.40429878,     0.03577555133
          0,           0,         518,        -8.9281906,      -7.500303232,      -7.970844614,      -8.329978243,      -10.72060804,      -3.926366446,      0.1105039743,      0.4859792386,                 0,                 0,                 0,     -0.0444116691,     0.01096208443,      0.4982637669,                 0,       4.397843986,     0.03577555133
          0,           0,         519,      -8.930355574,      -7.502660632,      -7.972016494,      -8.332369837,       -10.7212939,      -3.926029204,      0.1104203292,      0.4848965398,                 0,                 0,                 0,    -0.04458076261,     0.01109691438,      0.4971862447,                 0,       4.391370169,     0.03577555133
          0,           0,         520,      -8.932525678,      -7.505000019,      -7.973148401,      -8.334753875,      -10.72197964,      -3.925702519,       0.110336273,      0.4838110503,                 0,                 0,                 0,    -0.04475080785,     0.01123190022,       0.496105906,                 0,       4.384877586,     0.03577555133
          0,           0,         521,      -8.934701688,      -7.507321691,      -7.974240202,      -8.337130789,      -10.72266532,      -3.925387862,        0.11025181,      0.4827228308,                 0,                 0,                 0,    -0.04492178944,     0.01136703416,      0.4950228111,                 0,       4.378366494,     0.03524759809
          0,           0,         522,      -8.936884019,      -7.509625968,      -7.975291806,      -8.339500743,      -10.72335094,      -3.925086429,      0.1101669442,      0.4816319397,                 0,                 0,                 0,    -0.04509369271,     0.01150230836,      0.4939370181,                 0,       4.371837153,     0.03524759809
          0,           0,         523,      -8.939072727,      -7.511913177,      -7.976303179,      -8.341863643,      -10.72403641,      -3.924803509,      0.1100816788,      0.4805384318,                 0,                 0,                 0,     -0.0452665042,     0.01163771503,      0.4928485812,                 0,       4.365289818,     0.03524759809
          0,           0,         524,      -8.941267478,      -7.514183647,      -7.977274358,      -8.344219114,      -10.72472156,      -3.924530757,       0.109996016,       0.479442356,                 0,                 0,                 0,    -0.04544021203,     0.01177324638,       0.491757549,                 0,        4.35872474,     0.03524759809
          0,           0,         525,      -8.943467597,      -7.516437705,      -7.978205461,      -8.346566506,      -10.72540637,      -3.924270037,      0.1099099564,      0.4783437552,                 0,                 0,                 0,    -0.04561480609,     0.01190889469,      0.4906639633,                 0,        4.35214216,     0.03524759809
          0,           0,         526,      -8.945672091,      -7.518675669,      -7.979096702,      -8.348904934,      -10.72609085,      -3.924021726,      0.1098234998,       0.477242665,                 0,                 0,                 0,    -0.04579027808,     0.01204465231,      0.4895678592,                 0,       4.345542312,     0.03524759809
          0,           0,         527,      -8.947879636,      -7.520897842,      -7.979948392,      -8.351233278,      -10.72677514,      -3.923784613,      0.1097366441,      0.4761391142,                 0,                 0,                 0,    -0.04596662144,     0.01218051168,      0.4884692644,                 0,       4.338925417,     0.03524759809
          0,           0,         528,      -8.950088652,      -7.523104502,      -7.980760948,      -8.353550232,      -10.72745932,      -3.923557355,      0.1096493864,      0.4750331254,                 0,                 0,                 0,    -0.04614383105,     0.01231646538,      0.4873682005,                 0,       4.332291687,     0.03524759809
          0,           0,         529,      -8.952297308,      -7.525295905,      -7.981534905,      -8.355854303,      -10.72814344,      -3.923338444,      0.1095617229,      0.4739247157,                 0,                 0,                 0,    -0.04632190287,     0.01245250612,      0.4862646834,                 0,        4.32564132,     0.03524759809
          0,           0,         530,      -8.954503554,      -7.527472276,      -7.982270909,      -8.358143846,      -10.72882737,      -3.923126253,      0.1094736489,      0.4728138982,                 0,                 0,                 0,    -0.04650083353,     0.01258862679,      0.4851587251,                 0,       4.318974502,     0.03524759809
          0,           0,         531,      -8.956705224,      -7.529633813,      -7.982969728,      -8.360417143,       -10.7295528,      -3.910797474,      0.1093955982,      0.4718252202,                 0,                 0,                 0,      -0.046659209,     0.01271011272,        0.48417444,                 0,       4.313018328,     0.03524759809
          0,           0,         532,      -8.969722022,      -7.539796785,      -7.993689691,      -8.374695673,      -10.73018077,      -3.924014107,      0.1093072652,      0.4707169523,                 0,                 0,                 0,    -0.04683838414,     0.01284546913,      0.4830709279,                 0,       4.306364736,     0.03593729432
          0,           0,         533,      -8.972469816,      -7.540642569,      -7.992836355,      -8.376264916,       -10.7308549,      -3.980548189,      0.1092182343,      0.4696067788,                 0,                 0,                 0,    -0.04701913979,     0.01298052332,       0.481965409,                 0,       4.299710409,     0.03593729432
          0,           0,         534,      -8.968104534,       -7.54153078,      -7.991939228,      -8.372522753,       -10.7315311,      -3.923637006,      0.1091294161,      0.4684960159,                 0,                 0,                 0,    -0.04720037424,     0.01311590398,      0.4808593551,                 0,       4.293031454,     0.03593729432
          0,           0,         535,      -8.966615891,       -7.54264464,      -7.991280041,      -8.371311013,      -10.73220853,      -3.924132094,      0.1090409499,      0.4673846032,                 0,                 0,                 0,    -0.04738165483,     0.01325175952,      0.4797527352,                 0,       4.286321825,     0.03593729432
          0,           0,         536,      -8.967936114,      -7.544018838,      -7.990929889,      -8.372513493,      -10.73288676,      -3.925363054,      0.1089523705,      0.4662717649,                 0,                 0,                 0,    -0.04756328298,      0.0133877897,      0.4786446958,                 0,       4.279592658,     0.03593729432
          0,           0,         537,      -8.970451916,      -7.545613649,      -7.990846339,      -8.374814635,      -10.73356568,      -3.925771452,      0.1088631314,      0.4651566739,                 0,                 0,                 0,    -0.04774575162,     0.01352362453,      0.4775343174,                 0,       4.272857742,     0.03593729432
          0,           0,         538,      -8.973209477,      -7.547367327,       -7.99095203,      -8.377399318,      -10.73424548,      -3.925763838,      0.1087729219,      0.4640388646,                 0,                 0,                 0,    -0.04792934695,     0.01365905287,      0.4764210813,                 0,       4.266124845,     0.03593729432
          0,           0,         539,      -8.975851438,      -7.549223014,      -7.991175341,       -8.37993148,      -10.73492615,      -3.925693659,       0.108681729,      0.4629182905,                 0,                 0,                 0,    -0.04811407647,     0.01379407132,      0.4753049395,                 0,       4.259393871,     0.03593729432
          0,           0,         540,      -8.978299989,      -7.551137776,      -7.991463519,      -8.382316811,      -10.73560775,      -3.925626389,      0.1085897424,      0.4617951703,                 0,                 0,                 0,    -0.04829978011,     0.01392882188,      0.4741861443,                 0,       4.252659231,      0.0366253357
          0,           0,         541,      -8.980575181,      -7.553082577,      -7.991782195,      -8.384555368,      -10.73629068,      -3.925511795,      0.1084972124,      0.4606698042,                 0,                 0,                 0,    -0.04848626252,     0.01406348982,      0.4730650398,                 0,       4.245913732,      0.0366253357
          0,           0,         542,      -8.982719054,      -7.555039095,      -7.992110716,      -8.386674386,      -10.73702487,      -3.913522692,      0.1084151721,      0.4596685129,                 0,                 0,                 0,    -0.04865128288,      0.0141835923,      0.4720675979,                 0,       4.239891005,      0.0366253357
          0,           0,         543,      -8.995678258,      -7.565116734,      -8.002758993,      -8.400836825,      -10.73764284,      -3.926587339,      0.1083226103,      0.4585466331,                 0,                 0,                 0,    -0.04883752428,     0.01431753101,      0.4709499028,                 0,       4.233157157,     0.03708835712
          0,           0,         544,       -8.99847809,      -7.565765959,      -8.001540048,      -8.402342107,      -10.73831977,      -3.982584275,      0.1082295671,       0.457423472,                 0,                 0,                 0,    -0.04902498292,     0.01445125463,       0.469830856,                 0,       4.226418751,     0.03708835712
          0,           0,         545,      -8.993746476,      -7.566464243,      -8.000318326,      -8.398195388,      -10.73900089,      -3.926003555,       0.108136913,       0.456300436,                 0,                 0,                 0,    -0.04921259628,     0.01458533437,      0.4687120095,                 0,       4.219654725,     0.03708835712
          0,           0,         546,      -8.991826729,      -7.567393501,      -7.999366633,      -8.396514739,      -10.73968463,      -3.926424068,      0.1080447583,      0.4551774857,                 0,                 0,                 0,    -0.04939996872,     0.01471988622,       0.467593347,                 0,       4.212860419,     0.03708835712
          0,           0,         547,      -8.992758125,      -7.568587131,      -7.998751544,      -8.397283222,      -10.74037099,      -3.927672932,      0.1079526439,      0.4540538608,                 0,                 0,                 0,    -0.04958741235,     0.01485461269,      0.4664740317,                 0,       4.206046691,     0.03708835712
          0,           0,         548,      -8.994927267,      -7.570004103,      -7.998428325,      -8.399187116,      -10.74106028,      -3.928174168,      0.1078600449,      0.4529287442,                 0,                 0,                 0,    -0.04977542533,     0.01498916295,      0.4653531579,                 0,       4.199226366,     0.03708835712
          0,           0,         549,        -8.9973614,      -7.571581428,      -7.998317769,      -8.401394493,      -10.74175239,      -3.928284577,      0.1077666648,      0.4518016583,                 0,                 0,                 0,     -0.0499643097,     0.01512334231,      0.4642301982,                 0,       4.192406429,     0.03708835712
          0,           0,         550,      -8.999687743,      -7.573261182,      -7.998346457,      -8.403556064,      -10.74244772,      -3.928326591,      0.1076724885,      0.4506725265,                 0,                 0,                 0,    -0.05015409833,     0.01525715126,      0.4631050748,                 0,       4.185586612,     0.03708835712
          0,           0,         551,      -9.001819595,      -7.574999617,      -7.998459987,      -8.405570499,      -10.74314644,      -3.928361518,      0.1075776896,      0.4495415366,                 0,                 0,                 0,    -0.05034465668,     0.01539072221,      0.4619780061,                 0,       4.178761768,     0.03708835712
          0,           0,         552,      -9.003773435,      -7.576767168,      -7.998622627,      -8.407435448,      -10.74384839,      -3.928347149,      0.1074824947,      0.4484089685,                 0,                 0,                 0,    -0.05053580766,      0.0155242211,      0.4608493119,                 0,       4.171925575,     0.03708835712
          0,           0,         553,       -9.00559075,      -7.578545235,      -7.998812622,      -8.409178054,       -10.7445545,      -3.928265388,      0.1073870778,      0.4472750758,                 0,                 0,                 0,    -0.05072740963,     0.01565776781,      0.4597192755,                 0,       4.165073534,     0.03708835712
          0,           0,         554,      -9.007309424,      -7.580322651,      -7.999017395,      -8.410826914,      -10.74526478,      -3.928142604,      0.1072915163,      0.4461400333,                 0,                 0,                 0,    -0.05091938205,     0.01579140301,      0.4585880836,                 0,       4.158204195,     0.03777582524
          0,           0,         555,      -9.008956304,      -7.582092895,      -7.999229991,      -8.412403453,       -10.7460426,      -3.916740762,       0.107206894,      0.4451309314,                 0,                 0,                 0,     -0.0510891472,     0.01591053972,      0.4575824723,                 0,       4.152073757,     0.03777582524
          0,           0,         556,      -9.020981249,      -7.592105951,      -8.010011581,      -8.425749926,       -10.7466726,      -3.929794413,      0.1071114916,      0.4440009988,                 0,                 0,                 0,    -0.05128044298,     0.01604330763,      0.4564563187,                 0,       4.145222816,     0.03777582524
          0,           0,         557,      -9.024005959,      -7.592530047,      -8.008639899,      -8.427273669,      -10.74738436,      -3.984957803,      0.1070155555,      0.4428704017,                 0,                 0,                 0,     -0.0514727699,     0.01617568573,      0.4553294071,                 0,       4.138374087,     0.03777582524
          0,           0,         558,      -9.018901181,      -7.592999665,      -8.007293729,      -8.422701333,      -10.74810342,      -3.929395713,      0.1069199252,      0.4417405323,                 0,                 0,                 0,    -0.05166510605,     0.01630821779,      0.4542032698,                 0,       4.131508055,     0.03777582524
          0,           0,         559,      -9.016475123,      -7.593701565,      -8.006240009,      -8.420485696,      -10.74882847,      -3.929945761,      0.1068247335,      0.4406113236,                 0,                 0,                 0,    -0.05185706169,     0.01644104729,      0.4530778676,                 0,       4.124618981,     0.03777582524
          0,           0,         560,      -9.016930851,      -7.594671036,      -8.005542655,      -8.420743136,      -10.74955965,      -3.931328132,      0.1067295784,      0.4394820154,                 0,                 0,                 0,    -0.05204891616,     0.01657393244,      0.4519523753,                 0,       4.117715278,     0.03777582524
          0,           0,         561,      -9.018677061,      -7.595867373,      -8.005155557,      -8.422178295,      -10.75029705,      -3.931968624,      0.1066339851,      0.4383518079,                 0,                 0,                 0,    -0.05224112899,     0.01670656847,      0.4508259142,                 0,       4.110807707,     0.03777582524
          0,           0,         562,      -9.020728321,      -7.597227176,      -8.004997895,      -8.423949202,      -10.75104123,      -3.932198533,      0.1065376759,      0.4372202296,                 0,                 0,                 0,    -0.05243398176,     0.01683877749,      0.4496979666,                 0,       4.103902454,     0.03777582524
          0,           0,         563,      -9.022697297,      -7.598691963,      -8.004994335,      -8.425695402,        -10.751792,      -3.932332649,      0.1064406233,      0.4360871913,                 0,                 0,                 0,    -0.05262750725,     0.01697055052,      0.4485684398,                 0,       4.096999601,     0.03846262122
          0,           0,         564,      -9.024487517,      -7.600217598,      -8.005088567,      -8.427308326,      -10.75254985,      -3.932443612,      0.1063429769,      0.4349528618,                 0,                 0,                 0,    -0.05282158076,     0.01710200023,      0.4474375289,                 0,       4.090094848,     0.03846262122
          0,           0,         565,      -9.026110458,      -7.601774393,      -8.005243218,      -8.428782168,      -10.75331512,      -3.932501988,      0.1062449472,      0.4338175105,                 0,                 0,                 0,     -0.0530160336,     0.01723327908,      0.4463055403,                 0,       4.083182513,     0.03846262122
          0,           0,         566,      -9.027605844,      -7.603343872,      -8.005435211,      -8.430143172,      -10.75408825,       -3.93249482,      0.1061467114,      0.4326813963,                 0,                 0,                 0,    -0.05321072529,     0.01736450874,      0.4451727629,                 0,       4.076258138,     0.03846262122
          0,           0,         567,       -9.02901149,      -7.604915161,      -8.005650894,      -8.431420444,      -10.75486956,      -3.932448096,       0.106048368,      0.4315447142,                 0,                 0,                 0,    -0.05340556911,     0.01749574666,      0.4440394076,                 0,        4.06931971,     0.03846262122
          0,           0,         568,      -9.030355087,      -7.606482122,      -8.005882405,      -8.432636695,      -10.75565936,        -3.9324027,      0.1059499397,      0.4304075866,                 0,                 0,                 0,    -0.05360052762,     0.01762699054,      0.4429055989,                 0,       4.062367454,     0.03846262122
          0,           0,         569,      -9.031654754,      -7.608041412,      -8.006125278,      -8.433807573,      -10.75645816,      -3.932390572,      0.1058514034,      0.4292700789,                 0,                 0,                 0,    -0.05379559566,     0.01775820483,      0.4417713961,                 0,        4.05540281,     0.03846262122
          0,           0,         570,      -9.032922176,      -7.609591284,      -8.006377015,      -8.434943818,      -10.75726607,      -3.932424478,      0.1057527254,      0.4281322222,                 0,                 0,                 0,    -0.05399078234,     0.01788935011,       0.440636823,                 0,       4.048427315,     0.03846262122
          0,           0,         571,      -9.034165475,      -7.611130885,      -8.006636236,       -8.43605346,      -10.75808329,      -3.932499604,      0.1056538854,      0.4269940357,                 0,                 0,                 0,    -0.05418609751,     0.01802040268,      0.4395018943,                 0,       4.041441866,     0.03846262122
          0,           0,         572,      -9.035390814,      -7.612659884,      -8.006902195,      -8.437142997,      -10.75899376,      -3.922141025,      0.1055663169,      0.4259828035,                 0,                 0,                 0,    -0.05435876475,     0.01813707936,      0.4384936059,                 0,       4.035215171,     0.03846262122
          0,           0,         573,      -9.046475181,       -7.62259991,      -8.017994015,      -8.449667316,      -10.75970282,      -3.935104209,      0.1054676553,      0.4248511311,                 0,                 0,                 0,    -0.05455303184,     0.01826700246,      0.4373650953,                 0,       4.028259944,     0.03915162053
          0,           0,         574,       -9.04989072,      -7.622757058,      -8.016628369,      -8.451319566,      -10.76053528,      -3.988654002,      0.1053686135,      0.4237195168,                 0,                 0,                 0,    -0.05474803975,     0.01839654141,      0.4362365653,                 0,       4.021306753,     0.03915162053
          0,           0,         575,      -9.044588245,      -7.622965594,      -8.015304369,      -8.446507635,      -10.76138067,      -3.934539802,      0.1052701052,      0.4225894969,                 0,                 0,                 0,    -0.05494275549,     0.01852628393,      0.4351097043,                 0,       4.014335276,     0.03915162053
          0,           0,         576,      -9.041785744,      -7.623417531,      -8.014286298,      -8.443913377,      -10.76223784,      -3.935087256,      0.1051722898,      0.4214610943,                 0,                 0,                 0,    -0.05513678025,     0.01865638134,      0.4339845665,                 0,       4.007339721,     0.03915162053
          0,           0,         577,      -9.041871952,       -7.62414932,      -8.013636571,      -8.443788505,      -10.76310688,      -3.936481766,      0.1050747738,      0.4203336276,                 0,                 0,                 0,     -0.0553303649,     0.01878658481,      0.4328604057,                 0,       4.000328646,     0.03915162053
